latitude,longitude,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,pollution_level
-18.665695,35.529562,Mozambique,100,100,100,100,100,100,100,100,100,100,100,100
-22.95764,18.49041,Namibia,100,100,99.9967976,99.8241273,99.0967359,99.0737966,99.1235429,98.9779563,99.0654353,99.5914162,99.6060668,99.6060668
17.607789,8.081666,Niger,100,100,100,100,100,100,100,100,100,100,100,100
9.081999,8.675277,Nigeria,100,100,100,100,100,100,100,100,100,100,100,100
12.865416,-85.207229,Nicaragua,100,100,100,100,100,100,100,100,100,100,100,100
52.132633,5.291266,Netherlands,100,100,100,100,100,100,100,100,100,100,100,100
60.472024,8.468946,Norway,84.0175151,74.6629903,63.4739316,30.8620678,39.6718163,22.3869654,18.3432355,20.7293697,31.4152392,6.0702719,6.1018359,6.1018359
28.394857,84.124008,Nepal,99.9639372,99.9657465,99.9850913,99.995908,99.9721851,99.990774,99.9963847,99.9993521,99.9986908,100,100,100
-40.900557,174.885971,New Zealand,0.1684802,0.158075,0.2480848,0.2442985,0,0,0,0,0,0,0,0
21.512583,55.923255,Oman,100,100,100,100,100,100,100,100,100,100,100,100
8.537981,-80.782127,Panama,100,100,100,100,71.1674681,74.6458338,80.0395682,99.5778065,99.7273983,100,100,100
-9.189967,-75.015152,Peru,100,100,100,100,100,100,100,100,100,100,100,100
-6.314993,143.95555,Papua New Guinea,100,100,100,100,96.9341171,100,100,100,100,100,100,100
12.879721,121.774017,Philippines,100,100,100,100,100,100,100,100,100,100,100,100
30.375321,69.345116,Pakistan,100,100,100,100,99.9972626,99.9967778,99.9993548,100,100,100,100,100
51.919438,19.145136,Poland,100,100,100,100,100,100,100,100,100,100,100,100
18.220833,-66.590149,Puerto Rico,100,100,100,100,100,100,100,100,100,100,100,100
39.399872,-8.224454,Portugal,93.779928,88.6478284,83.5940714,97.5553246,82.7220816,69.5717559,72.6173988,67.2298013,82.6273735,60.2859573,59.7262218,59.7262218
-23.442503,-58.443832,Paraguay,100,100,100,100,100,100,100,100,100,100,100,100
25.354826,51.183884,Qatar,100,100,100,100,100,100,100,100,100,100,100,100
45.943161,24.96676,Romania,100,100,100,100,100,100,100,100,100,100,100,100
44.016521,21.005859,Serbia,100,100,100,100,100,100,100,100,100,100,100,100
61.52401,105.318756,Russia,96.1907464,93.4641569,92.864443,92.1685245,92.7117715,94.5790113,93.3786733,93.8269725,92.698261,91.8091625,91.5392633,91.5392633
-1.940278,29.873888,Rwanda,100,100,100,100,100,100,100,100,100,100,100,100
23.885942,45.079162,Saudi Arabia,100,100,100,100,100,100,100,100,100,100,100,100
-9.64571,160.156194,Solomon Islands,0.3504615,0.3377713,0.1466552,0.2309157,0,0,0,0,0,0,0,0
-4.679574,55.491977,Seychelles,100,100,100,100,100,100,100,100,100,100,100,100
12.862807,30.217636,Sudan,100,100,100,100,100,100,100,100,100,100,100,100
60.128161,18.643501,Sweden,1.1249598,0.0368566,0.0343172,0.0103231,0,0,0,0,0,0,0,0
1.352083,103.819836,Singapore,100,100,100,100,100,100,100,100,100,100,100,100
46.151241,14.995463,Slovenia,100,100,100,100,100,100,100,100,100,100,100,100
48.669026,19.699024,Slovakia,100,100,100,100,100,100,100,100,100,100,100,100
8.460555,-11.779889,Sierra Leone,100,100,100,100,100,100,100,100,100,100,100,100
14.497401,-14.452362,Senegal,100,100,100,100,100,100,100,100,100,100,100,100
5.152149,46.199616,Somalia,100,100,100,100,100,100,100,100,100,100,100,100
3.919305,-56.027783,Suriname,100,100,100,100,99.9919767,99.9920451,99.9921172,100,99.9974406,100,100,100
13.794185,-88.89653,El Salvador,100,100,100,100,100,100,100,100,100,100,100,100
15.454166,18.732207,Chad,100,100,100,100,100,100,100,100,100,100,100,100
8.619543,0.824782,Togo,100,100,100,100,100,100,100,100,100,100,100,100
15.870032,100.992541,Thailand,100,100,100,100,100,100,100,100,100,100,100,100
38.861034,71.276093,Tajikistan,100,100,100,100,100,100,100,100,100,100,100,100
38.969719,59.556278,Turkmenistan,100,100,100,100,100,100,100,100,100,100,100,100
33.886917,9.537499,Tunisia,100,100,100,100,100,100,100,100,100,100,100,100
-21.178986,-175.198242,Tonga,0,0,0,0,0,0,0,0,0,0,0,0
38.963745,35.243322,Turkey,100,100,100,100,100,100,100,100,100,100,100,100
10.691803,-61.222503,Trinidad and Tobago,100,100,100,100,100,100,100,100,100,100,100,100
-6.369028,34.888822,Tanzania,100,100,100,100,100,100,100,100,100,100,100,100
48.379433,31.16558,Ukraine,100,100,100,100,100,100,100,100,100,100,100,100
1.373333,32.290275,Uganda,100,100,100,100,100,100,100,100,100,100,100,100
37.09024,-95.712891,United States of America,85.9815049,83.5034639,82.0218107,78.464069,33.9013883,34.3579914,32.3587843,27.435153,26.211466,43.8090452,44.5227637,44.5227637
